num_id,id,name,category,orderable,sell_value,sell_currency,buy_value,buy_currency,sources,customizable,recipe,recipe_id,games_id,id_full,image_url
1060,cancer-table,Cancer Table,Furniture,NA,21975,bells,87900,bells,NA,NA,NA,NA,nh,item-cancer-table,https://villagerdb.com/images/items/thumb/cancer-table.4759f13.png
1064,candle,Candle,Furniture,TRUE,150,bells,600,bells,NA,NA,NA,NA,nh,item-candle,https://villagerdb.com/images/items/thumb/candle.e70bdbc.png
1069,candy-machine,Candy Machine,Furniture,TRUE,700,bells,2800,bells,NA,NA,NA,NA,nh,item-candy-machine,https://villagerdb.com/images/items/thumb/candy-machine.f643e5e.png
1070,candy-skull-mask,Candy-skull Mask,Accessories,NA,800,bells,3200,bells,NA,NA,NA,NA,nh,item-candy-skull-mask,https://villagerdb.com/images/items/full/candy-skull-mask.f1c1ef3.png
1071,candy-umbrella,Candy Umbrella,Umbrellas,NA,192,bells,770,bells,NA,NA,NA,NA,nh,item-candy-umbrella,https://villagerdb.com/images/items/full/candy-umbrella.1aea61d.png
1074,canvas-backpack,Canvas Backpack,Accessories,NA,325,bells,1300,bells,NA,NA,NA,NA,nh,item-canvas-backpack,https://villagerdb.com/images/items/full/canvas-backpack.823a4a2.png
1075,capricorn-fragment,Capricorn Fragment,Usables,NA,500,bells,NA,NA,NA,NA,NA,NA,nh,item-capricorn-fragment,https://villagerdb.com/images/items/thumb/capricorn-fragment.56f3290.png
1076,capricorn-ornament,Capricorn Ornament,Furniture,NA,22650,bells,90600,bells,NA,NA,NA,NA,nh,item-capricorn-ornament,https://villagerdb.com/images/items/thumb/capricorn-ornament.8e98267.png
1078,captains-hat,Captain's Hat,Hats,NA,420,bells,1680,bells,NA,NA,NA,NA,nh,item-captains-hat,https://villagerdb.com/images/items/full/captains-hat.5a162ef.png
1095,cardboard-bed,Cardboard Bed,Furniture,NA,240,bells,960,bells,NA,TRUE,4,cardboard-box,nh,item-cardboard-bed,https://villagerdb.com/images/items/thumb/cardboard-bed.9853481.png
1096,cardboard-box,Cardboard Box,Furniture,TRUE,30,bells,120,bells,NA,NA,NA,NA,nh,item-cardboard-box,https://villagerdb.com/images/items/thumb/cardboard-box.8931d96.png
1097,cardboard-chair,Cardboard Chair,Furniture,NA,60,bells,240,bells,NA,TRUE,1,cardboard-box,nh,item-cardboard-chair,https://villagerdb.com/images/items/thumb/cardboard-chair.a227d61.png
1099,cardboard-sofa,Cardboard Sofa,Furniture,FALSE,120,bells,NA,NA,NA,TRUE,2,cardboard-box,nh,item-cardboard-sofa,https://villagerdb.com/images/items/thumb/cardboard-sofa.6f66f4a.png
1100,cardboard-table,Cardboard Table,Furniture,NA,240,bells,NA,NA,NA,TRUE,4,cardboard-box,nh,item-cardboard-table,https://villagerdb.com/images/items/thumb/cardboard-table.cd29eb1.png
1101,cardigan-shirt-combo,Cardigan-shirt Combo,Tops,TRUE,210,bells,840,bells,Able Sisters,NA,NA,NA,nh,item-cardigan-shirt-combo,https://villagerdb.com/images/items/full/cardigan-shirt-combo.863c4c0.png
1102,career-jacket,Career Jacket,Tops,TRUE,420,bells,1680,bells,Able Sisters,NA,NA,NA,nh,item-career-jacket,https://villagerdb.com/images/items/full/career-jacket.e47e7f7.png
1103,career-skirt,Career Skirt,Bottoms,NA,390,bells,1560,bells,NA,NA,NA,NA,nh,item-career-skirt,https://villagerdb.com/images/items/full/career-skirt.28f854d.png
1104,cargo-pants,Cargo Pants,Bottoms,TRUE,192,bells,770,bells,Able Sisters,NA,NA,NA,nh,item-cargo-pants,https://villagerdb.com/images/items/full/cargo-pants.c276660.png
1105,cargo-shorts,Cargo Shorts,Bottoms,NA,270,bells,1080,bells,NA,NA,NA,NA,nh,item-cargo-shorts,https://villagerdb.com/images/items/full/cargo-shorts.b80807f.png
1111,carp-model,Carp Model,Furniture,NA,900,bells,NA,NA,NA,NA,NA,NA,nh,item-carp-model,https://villagerdb.com/images/items/thumb/carp-model.ea26fb9.png
1112,carp,Carp,Fish,FALSE,300,bells,NA,NA,"North: Large Shadows in Pond, All Year (All day)",NA,NA,NA,nh,item-carp,https://villagerdb.com/images/items/thumb/carp.81e7bb5.png
1112,carp,Carp,Fish,FALSE,300,bells,NA,NA,"South: Large Shadows in Pond, All Year (All day)",NA,NA,NA,nh,item-carp,https://villagerdb.com/images/items/thumb/carp.81e7bb5.png
1118,cartoonists-set,Cartoonist's Set,Furniture,TRUE,300,bells,1200,bells,Nook's Cranny,FALSE,NA,NA,nh,item-cartoonists-set,https://villagerdb.com/images/items/thumb/cartoonists-set.8656139.png
1124,cassette-player,Cassette Player,Furniture,TRUE,500,bells,2000,bells,Nook's Cranny,NA,NA,NA,nh,item-cassette-player,https://villagerdb.com/images/items/thumb/cassette-player.722306f.png
1125,casual-chic-dress,Casual Chic Dress,Dresses,NA,600,bells,2400,bells,NA,NA,NA,NA,nh,item-casual-chic-dress,https://villagerdb.com/images/items/full/casual-chic-dress.af5ed01.png
1127,casual-kimono,Casual Kimono,Dresses,NA,500,bells,2000,bells,NA,NA,NA,NA,nh,item-casual-kimono,https://villagerdb.com/images/items/full/casual-kimono.e883252.png
1129,casual-pants,Casual Pants,Bottoms,TRUE,275,bells,1100,bells,NA,NA,NA,NA,nh,item-casual-pants,https://villagerdb.com/images/items/full/casual-pants.674f044.png
1130,cat-cap,Cat Cap,Hats,NA,245,bells,980,bells,NA,NA,NA,NA,nh,item-cat-cap,https://villagerdb.com/images/items/full/cat-cap.1b66e86.png
1131,cat-dress,Cat Dress,Dresses,NA,450,bells,1800,bells,NA,NA,NA,NA,nh,item-cat-dress,https://villagerdb.com/images/items/full/cat-dress.0543653.png
1132,cat-grass,Cat Grass,Furniture,NA,142,bells,570,bells,NA,NA,NA,NA,nh,item-cat-grass,https://villagerdb.com/images/items/thumb/cat-grass.eade492.png
1133,cat-nose,Cat Nose,Accessories,TRUE,140,bells,560,bells,Able Sisters,NA,NA,NA,nh,item-cat-nose,https://villagerdb.com/images/items/full/cat-nose.a6099ba.png
1135,cat-tower,Cat Tower,Furniture,TRUE,750,bells,3000,bells,Nook's Cranny,NA,NA,NA,nh,item-cat-tower,https://villagerdb.com/images/items/thumb/cat-tower.1df7f93.png
1136,catchers-mask,Catcher's Mask,Hats,NA,390,bells,1560,bells,NA,NA,NA,NA,nh,item-catchers-mask,https://villagerdb.com/images/items/full/catchers-mask.7d810f2.png
1137,caterpillar-costume,Caterpillar Costume,Dresses,NA,425,bells,1700,bells,NA,NA,NA,NA,nh,item-caterpillar-costume,https://villagerdb.com/images/items/full/caterpillar-costume.925fd10.png
1141,catfish-model,Catfish Model,Furniture,NA,2400,bells,NA,NA,NA,NA,NA,NA,nh,item-catfish-model,https://villagerdb.com/images/items/thumb/catfish-model.11e23ae.png
1142,catfish,Catfish,Fish,FALSE,800,bells,NA,NA,"North: Large Shadows in Pond, May-Oct (4pm-9am)",NA,NA,NA,nh,item-catfish,https://villagerdb.com/images/items/thumb/catfish.e4ff90c.png
1142,catfish,Catfish,Fish,FALSE,800,bells,NA,NA,"South: Large Shadows in Pond, Nov-Apr (4pm-9am)",NA,NA,NA,nh,item-catfish,https://villagerdb.com/images/items/thumb/catfish.e4ff90c.png
1143,cavalier-hat,Cavalier Hat,Hats,NA,400,bells,1600,bells,NA,NA,NA,NA,nh,item-cavalier-hat,https://villagerdb.com/images/items/full/cavalier-hat.ed80fe0.png
1144,cavalier-shirt,Cavalier Shirt,Tops,TRUE,520,bells,2080,bells,Able Sisters,NA,NA,NA,nh,item-cavalier-shirt,https://villagerdb.com/images/items/full/cavalier-shirt.60b4033.png
1147,caveman-tank,Caveman Tank,Dresses,TRUE,262,bells,1050,bells,Able Sisters,NA,NA,NA,nh,item-caveman-tank,https://villagerdb.com/images/items/full/caveman-tank.b328f96.png
1151,cedar-sapling,Cedar Sapling,Usables,NA,160,bells,NA,NA,NA,NA,NA,NA,nh,item-cedar-sapling,https://villagerdb.com/images/items/thumb/cedar-sapling.0fb459a.png
1153,celebratory-candles,Celebratory Candles,Furniture,NA,375,bells,1500,bells,NA,NA,NA,NA,nh,item-celebratory-candles,https://villagerdb.com/images/items/thumb/celebratory-candles.b99200e.png
1158,cello,Cello,Furniture,NA,32500,bells,130000,bells,NA,NA,NA,NA,nh,item-cello,https://villagerdb.com/images/items/thumb/cello.a285eb2.png
1160,centipede-model,Centipede Model,Furniture,NA,900,bells,NA,NA,NA,NA,NA,NA,nh,item-centipede-model,https://villagerdb.com/images/items/thumb/centipede-model.eab5914.png
1161,centipede,Centipede,Bugs,FALSE,300,bells,NA,NA,Hit rock with shovel or axe (Sept-Jun),NA,NA,NA,nh,item-centipede,https://villagerdb.com/images/items/thumb/centipede.177677e.png
1172,chain-pants,Chain Pants,Bottoms,NA,325,bells,1300,bells,NA,NA,NA,NA,nh,item-chain-pants,https://villagerdb.com/images/items/full/chain-pants.8473f33.png
1174,chalkboard,Chalkboard,Furniture,TRUE,650,bells,2600,bells,NA,NA,NA,NA,nh,item-chalkboard,https://villagerdb.com/images/items/thumb/chalkboard.8d7f4a7.png
1176,champions-pennant,Champion's Pennant,Furniture,TRUE,975,bells,3900,bells,NA,NA,NA,NA,nh,item-champions-pennant,https://villagerdb.com/images/items/thumb/champions-pennant.d1babb4.png
1177,changing-room,Changing Room,Furniture,NA,925,bells,3700,bells,NA,NA,NA,NA,nh,item-changing-room,https://villagerdb.com/images/items/thumb/changing-room.9e13d37.png
1178,char-model,Char Model,Furniture,NA,11400,bells,NA,NA,NA,NA,NA,NA,nh,item-char-model,https://villagerdb.com/images/items/thumb/char-model.963c06a.png
1179,char,Char,Fish,FALSE,3800,bells,NA,NA,"North: Medium Shadows on Clifftop Rivers, Mar-Jun and Sep-Nov (4pm-9am)",NA,NA,NA,nh,item-char,https://villagerdb.com/images/items/thumb/char.cd727d3.png
1179,char,Char,Fish,FALSE,3800,bells,NA,NA,"South: Medium Shadows on Clifftop Rivers, Mar-May and Sep-Dec (4pm-9am)",NA,NA,NA,nh,item-char,https://villagerdb.com/images/items/thumb/char.cd727d3.png
1183,chartreuse-wrapping-paper,Chartreuse Wrapping Paper,Usables,NA,40,bells,NA,NA,NA,NA,NA,NA,nh,item-chartreuse-wrapping-paper,https://villagerdb.com/images/items/thumb/chartreuse-wrapping-paper.53b8b8c.png
1187,checkered-chesterfield-coat,Checkered Chesterfield Coat,Tops,NA,595,bells,2380,bells,NA,NA,NA,NA,nh,item-checkered-chesterfield-coat,https://villagerdb.com/images/items/full/checkered-chesterfield-coat.db9bfc7.png
1188,checkered-jumper-dress,Checkered Jumper Dress,Dresses,TRUE,460,bells,1840,bells,NA,NA,NA,NA,nh,item-checkered-jumper-dress,https://villagerdb.com/images/items/full/checkered-jumper-dress.f8d55da.png
1189,checkered-muffler,Checkered Muffler,Tops,NA,360,bells,1440,bells,NA,NA,NA,NA,nh,item-checkered-muffler,https://villagerdb.com/images/items/full/checkered-muffler.921724a.png
1195,cheerleading-uniform,Cheerleading Uniform,Dresses,NA,480,bells,1920,bells,NA,NA,NA,NA,nh,item-cheerleading-uniform,https://villagerdb.com/images/items/full/cheerleading-uniform.722cb10.png
1199,chefs-hat,Chef's Hat,Hats,NA,210,bells,840,bells,NA,NA,NA,NA,nh,item-chefs-hat,https://villagerdb.com/images/items/full/chefs-hat.ae9e203.png
1200,chefs-outfit,Chef's Outfit,Tops,TRUE,420,bells,1680,bells,NA,NA,NA,NA,nh,item-chefs-outfit,https://villagerdb.com/images/items/full/chefs-outfit.ae475b3.png
1203,cherry-blossom-bonsai,Cherry-blossom Bonsai,Furniture,FALSE,3300,bells,NA,NA,NA,FALSE,6,cherry-blossom-petal,nh,item-cherry-blossom-bonsai,https://villagerdb.com/images/items/thumb/cherry-blossom-bonsai.9a4a558.png
1203,cherry-blossom-bonsai,Cherry-blossom Bonsai,Furniture,FALSE,3300,bells,NA,NA,NA,FALSE,2,hardwood,nh,item-cherry-blossom-bonsai,https://villagerdb.com/images/items/thumb/cherry-blossom-bonsai.9a4a558.png
1203,cherry-blossom-bonsai,Cherry-blossom Bonsai,Furniture,FALSE,3300,bells,NA,NA,NA,FALSE,3,clump-of-weeds,nh,item-cherry-blossom-bonsai,https://villagerdb.com/images/items/thumb/cherry-blossom-bonsai.9a4a558.png
1203,cherry-blossom-bonsai,Cherry-blossom Bonsai,Furniture,FALSE,3300,bells,NA,NA,NA,FALSE,3,clay,nh,item-cherry-blossom-bonsai,https://villagerdb.com/images/items/thumb/cherry-blossom-bonsai.9a4a558.png
1204,cherry-blossom-branches,Cherry-blossom Branches,Furniture,FALSE,4240,bells,NA,NA,NA,FALSE,8,cherry-blossom-petal,nh,item-cherry-blossom-branches,https://villagerdb.com/images/items/thumb/cherry-blossom-branches.e607d79.png
1204,cherry-blossom-branches,Cherry-blossom Branches,Furniture,FALSE,4240,bells,NA,NA,NA,FALSE,4,tree-branch,nh,item-cherry-blossom-branches,https://villagerdb.com/images/items/thumb/cherry-blossom-branches.e607d79.png
1204,cherry-blossom-branches,Cherry-blossom Branches,Furniture,FALSE,4240,bells,NA,NA,NA,FALSE,5,clay,nh,item-cherry-blossom-branches,https://villagerdb.com/images/items/thumb/cherry-blossom-branches.e607d79.png
1205,cherry-blossom-clock,Cherry-blossom Clock,Furniture,FALSE,2750,bells,NA,NA,NA,TRUE,5,cherry-blossom-petal,nh,item-cherry-blossom-clock,https://villagerdb.com/images/items/thumb/cherry-blossom-clock.61074cd.png
1205,cherry-blossom-clock,Cherry-blossom Clock,Furniture,FALSE,2750,bells,NA,NA,NA,TRUE,1,iron-nugget,nh,item-cherry-blossom-clock,https://villagerdb.com/images/items/thumb/cherry-blossom-clock.61074cd.png
1207,cherry-blossom-petal-pile,Cherry-blossom-petal Pile,Furniture,FALSE,2000,bells,NA,NA,NA,FALSE,5,cherry-blossom-petal,nh,item-cherry-blossom-petal-pile,https://villagerdb.com/images/items/thumb/cherry-blossom-petal-pile.72397bc.png
1208,cherry-blossom-petal,Cherry-blossom Petal,Usables,FALSE,200,bells,NA,NA,Catch with a net,NA,NA,NA,nh,item-cherry-blossom-petal,https://villagerdb.com/images/items/thumb/cherry-blossom-petal.9473f37.png
1209,cherry-blossom-pochette,Cherry-blossom Pochette,Accessories,FALSE,2400,bells,9600,bells,NA,FALSE,6,cherry-blossom-petal,nh,item-cherry-blossom-pochette,https://villagerdb.com/images/items/full/cherry-blossom-pochette.0c0546a.png
1210,cherry-blossom-pond-stone,Cherry-blossom Pond Stone,Furniture,FALSE,2700,bells,NA,NA,NA,FALSE,10,stone,nh,item-cherry-blossom-pond-stone,https://villagerdb.com/images/items/thumb/cherry-blossom-pond-stone.ae80789.png
1210,cherry-blossom-pond-stone,Cherry-blossom Pond Stone,Furniture,FALSE,2700,bells,NA,NA,NA,FALSE,3,cherry-blossom-petal,nh,item-cherry-blossom-pond-stone,https://villagerdb.com/images/items/thumb/cherry-blossom-pond-stone.ae80789.png
1212,cherry-blossom-umbrella,Cherry-blossom Umbrella,Umbrellas,FALSE,2800,bells,11200,bells,NA,FALSE,7,cherry-blossom-petal,nh,item-cherry-blossom-umbrella,https://villagerdb.com/images/items/full/cherry-blossom-umbrella.54c4ab6.png
1213,cherry-blossom-wand,Cherry-blossom Wand,Tools,FALSE,2700,bells,NA,NA,NA,FALSE,3,cherry-blossom-petal,nh,item-cherry-blossom-wand,https://villagerdb.com/images/items/thumb/cherry-blossom-wand.f825ef1.png
1213,cherry-blossom-wand,Cherry-blossom Wand,Tools,FALSE,2700,bells,NA,NA,NA,FALSE,3,star-fragment,nh,item-cherry-blossom-wand,https://villagerdb.com/images/items/thumb/cherry-blossom-wand.f825ef1.png
1214,cherry-dress,Cherry Dress,Dresses,NA,1600,bells,6400,bells,NA,FALSE,8,cherry,nh,item-cherry-dress,https://villagerdb.com/images/items/full/cherry-dress.9ac8588.png
1215,cherry-hat,Cherry Hat,Hats,NA,1000,bells,4000,bells,NA,NA,NA,NA,nh,item-cherry-hat,https://villagerdb.com/images/items/full/cherry-hat.2a33c0e.png
1216,cherry-lamp,Cherry Lamp,Furniture,FALSE,2400,bells,NA,NA,NA,TRUE,10,cherry,nh,item-cherry-lamp,https://villagerdb.com/images/items/thumb/cherry-lamp.81fe66d.png
1216,cherry-lamp,Cherry Lamp,Furniture,FALSE,2400,bells,NA,NA,NA,TRUE,2,clay,nh,item-cherry-lamp,https://villagerdb.com/images/items/thumb/cherry-lamp.81fe66d.png
1218,cherry-salmon-model,Cherry Salmon Model,Furniture,NA,3000,bells,NA,NA,NA,NA,NA,NA,nh,item-cherry-salmon-model,https://villagerdb.com/images/items/thumb/cherry-salmon-model.c071a20.png
1219,cherry-salmon,Cherry Salmon,Fish,FALSE,1000,bells,NA,NA,"North: Medium Shadows on Clifftop Rivers, Mar-Jun and Sep-Nov (4pm-9am)",NA,NA,NA,nh,item-cherry-salmon,https://villagerdb.com/images/items/thumb/cherry-salmon.63663fd.png
1219,cherry-salmon,Cherry Salmon,Fish,FALSE,1000,bells,NA,NA,"South: Medium Shadows on Clifftop Rivers, Mar-May and Sep-Dec (4pm-9am)",NA,NA,NA,nh,item-cherry-salmon,https://villagerdb.com/images/items/thumb/cherry-salmon.63663fd.png
1221,cherry-speakers,Cherry Speakers,Furniture,NA,3500,bells,14000,bells,NA,TRUE,10,cherry,nh,item-cherry-speakers,https://villagerdb.com/images/items/thumb/cherry-speakers.3d7390f.png
1221,cherry-speakers,Cherry Speakers,Furniture,NA,3500,bells,14000,bells,NA,TRUE,2,iron-nugget,nh,item-cherry-speakers,https://villagerdb.com/images/items/thumb/cherry-speakers.3d7390f.png
1223,cherry-umbrella,Cherry Umbrella,Umbrellas,NA,1400,bells,5600,bells,NA,NA,NA,NA,nh,item-cherry-umbrella,https://villagerdb.com/images/items/full/cherry-umbrella.5eb6d09.png
1225,cherry,Cherry,Fruit,FALSE,100,bells,400,bells,Shaking fruit tree,NA,NA,NA,nh,item-cherry,https://villagerdb.com/images/items/thumb/cherry.f7b75ec.png
1225,cherry,Cherry,Fruit,FALSE,100,bells,400,bells,Nook's Cranny,NA,NA,NA,nh,item-cherry,https://villagerdb.com/images/items/thumb/cherry.f7b75ec.png
1229,chessboard,Chessboard,Furniture,NA,23750,bells,95000,bells,NA,NA,NA,NA,nh,item-chessboard,https://villagerdb.com/images/items/thumb/chessboard.c2c5392.png
1230,chesterfield-coat,Chesterfield Coat,Tops,NA,580,bells,2320,bells,NA,NA,NA,NA,nh,item-chesterfield-coat,https://villagerdb.com/images/items/full/chesterfield-coat.5f8fd74.png
1236,chic-cosmos-wreath,Chic Cosmos Wreath,Furniture,NA,4800,bells,19200,bells,NA,NA,NA,NA,nh,item-chic-cosmos-wreath,https://villagerdb.com/images/items/thumb/chic-cosmos-wreath.78d2b79.png
1237,chic-mum-crown,Chic Mum Crown,Hats,FALSE,960,bells,NA,NA,NA,FALSE,3,purple-mums,nh,item-chic-mum-crown,https://villagerdb.com/images/items/full/chic-mum-crown.372b7cb.png
1237,chic-mum-crown,Chic Mum Crown,Hats,FALSE,960,bells,NA,NA,NA,FALSE,3,pink-mums,nh,item-chic-mum-crown,https://villagerdb.com/images/items/full/chic-mum-crown.372b7cb.png
1239,chic-rose-crown,Chic Rose Crown,Hats,NA,2880,bells,11520,bells,NA,NA,NA,NA,nh,item-chic-rose-crown,https://villagerdb.com/images/items/full/chic-rose-crown.13dfbfb.png
1241,chic-tulip-crown,Chic Tulip Crown,Hats,NA,1440,bells,5760,bells,NA,NA,NA,NA,nh,item-chic-tulip-crown,https://villagerdb.com/images/items/full/chic-tulip-crown.185d1de.png
1242,chic-tuxedo-dress,Chic Tuxedo Dress,Dresses,NA,560,bells,2240,bells,NA,NA,NA,NA,nh,item-chic-tuxedo-dress,https://villagerdb.com/images/items/full/chic-tuxedo-dress.df9c60e.png
1244,chic-windflower-wreath,Chic Windflower Wreath,Furniture,NA,4800,bells,19200,bells,NA,NA,NA,NA,nh,item-chic-windflower-wreath,https://villagerdb.com/images/items/thumb/chic-windflower-wreath.0d3f61d.png
1247,chick-tee,Chick Tee,Tops,NA,200,bells,800,bells,NA,NA,NA,NA,nh,item-chick-tee,https://villagerdb.com/images/items/full/chick-tee.da8f121.png
1252,chima-jeogori,Chima Jeogori,Dresses,NA,630,bells,2520,bells,NA,NA,NA,NA,nh,item-chima-jeogori,https://villagerdb.com/images/items/full/chima-jeogori.62a9507.png
1253,chimayo-vest,Chimayo Vest,Tops,TRUE,280,bells,1120,bells,Balloon,NA,NA,NA,nh,item-chimayo-vest,https://villagerdb.com/images/items/full/chimayo-vest.4cfaf59.png
1253,chimayo-vest,Chimayo Vest,Tops,TRUE,280,bells,1120,bells,Able Sisters,NA,NA,NA,nh,item-chimayo-vest,https://villagerdb.com/images/items/full/chimayo-vest.4cfaf59.png
1254,china-poblana,China Poblana,Dresses,NA,630,bells,2520,bells,NA,NA,NA,NA,nh,item-china-poblana,https://villagerdb.com/images/items/full/china-poblana.a24e933.png
1255,chino-pants,Chino Pants,Bottoms,TRUE,175,bells,700,bells,Able Sisters,NA,NA,NA,nh,item-chino-pants,https://villagerdb.com/images/items/full/chino-pants.6288f81.png
1257,chiton,Chiton,Dresses,NA,630,bells,2520,bells,NA,NA,NA,NA,nh,item-chiton,https://villagerdb.com/images/items/full/chiton.07b12fc.png
1272,ciao-tee,Ciao Tee,Tops,NA,160,bells,640,bells,NA,NA,NA,NA,nh,item-ciao-tee,https://villagerdb.com/images/items/full/ciao-tee.0b00663.png
1273,cicada-shell-model,Cicada Shell Model,Furniture,NA,30,bells,NA,NA,NA,NA,NA,NA,nh,item-cicada-shell-model,https://villagerdb.com/images/items/thumb/cicada-shell-model.9ed4e0b.png
1274,cicada-shell,Cicada Shell,Bugs,FALSE,10,bells,40,bells,NA,NA,NA,NA,nh,item-cicada-shell,https://villagerdb.com/images/items/thumb/cicada-shell.bb6dd3c.png
1297,citrus-long-horned-b-model,Citrus Long-horned B. Model,Furniture,NA,1050,bells,NA,NA,NA,NA,NA,NA,nh,item-citrus-long-horned-b-model,https://villagerdb.com/images/items/thumb/citrus-long-horned-b-model.7f1a383.png
1298,citrus-long-horned-beetle,Citrus Long-horned Beetle,Bugs,FALSE,350,bells,NA,NA,On stumps (year round),NA,NA,NA,nh,item-citrus-long-horned-beetle,https://villagerdb.com/images/items/thumb/citrus-long-horned-beetle.315b4b2.png
1304,clackercart,Clackercart,Furniture,NA,960,bells,3840,bells,NA,NA,NA,NA,nh,item-clackercart,https://villagerdb.com/images/items/thumb/clackercart.7217597.png
1316,classic-pitcher,Classic Pitcher,Furniture,FALSE,800,bells,NA,NA,NA,TRUE,4,clay,nh,item-classic-pitcher,https://villagerdb.com/images/items/thumb/classic-pitcher.43eac0c.png
1331,claw-foot-tub,Claw-foot Tub,Furniture,NA,15750,bells,63000,bells,NA,NA,NA,NA,nh,item-claw-foot-tub,https://villagerdb.com/images/items/thumb/claw-foot-tub.5bc1850.png
1332,clay-furnace,Clay Furnace,Furniture,TRUE,825,bells,3300,bells,Nook's Cranny,NA,NA,NA,nh,item-clay-furnace,https://villagerdb.com/images/items/thumb/clay-furnace.997c888.png
1333,clay,Clay,Usables,FALSE,100,bells,NA,NA,Hitting rocks with a shovel or axe,NA,NA,NA,nh,item-clay,https://villagerdb.com/images/items/thumb/clay.627937c.png
1337,cleats,Cleats,Shoes,NA,300,bells,1200,bells,NA,NA,NA,NA,nh,item-cleats,https://villagerdb.com/images/items/full/cleats.68b67e8.png
